# 337
# time lon lat ele hdop vdop speed direction journey journey3
1487262852.000000 113.89834879 22.95211632 29.92407227 0.00000000 0.00000000 0.00000000 0.00000000 537.55591989 542.60217896
1487262861.000000 113.89835569 22.95213113 31.26985168 0.00000000 0.00000000 0.00000000 0.00000000 539.34192467 544.83845607
1487262864.000000 113.89832984 22.95213569 31.01518440 0.00000000 0.00000000 0.00000000 0.00000000 542.04056929 547.54909035
1487262865.000000 113.89831721 22.95213717 30.98578453 0.00000000 0.00000000 0.00000000 0.00000000 543.34626429 548.85511629
1487262866.000000 113.89830597 22.95213846 30.95354462 0.00000000 0.00000000 0.00000000 0.00000000 544.50757169 550.01687113
1487262867.000000 113.89826666 22.95214116 30.95229721 0.00000000 0.00000000 0.00000000 0.00000000 548.55043125 554.05973088
1487262868.000000 113.89823134 22.95214326 30.95832253 0.00000000 0.00000000 0.00000000 0.00000000 552.18065826 557.68996289
1487262869.000000 113.89819897 22.95214506 30.95368767 0.00000000 0.00000000 0.00000000 0.00000000 555.50684606 561.01615392
1487262870.000000 113.89816562 22.95214471 30.95108414 0.00000000 0.00000000 0.00000000 0.00000000 558.92666679 564.43597564
1487262871.000000 113.89813270 22.95214228 30.95805931 0.00000000 0.00000000 0.00000000 0.00000000 562.31374037 567.82305641
1487262872.000000 113.89810204 22.95213670 30.96918869 0.00000000 0.00000000 0.00000000 0.00000000 565.51842256 571.02775792
1487262873.000000 113.89807154 22.95213196 31.07494736 0.00000000 0.00000000 0.00000000 0.00000000 568.69016841 574.20126649
1487262874.000000 113.89803968 22.95212926 31.08321953 0.00000000 0.00000000 0.00000000 0.00000000 571.97168638 577.48279488
1487262875.000000 113.89801182 22.95212153 31.09055328 0.00000000 0.00000000 0.00000000 0.00000000 574.95391175 580.46502927
1487262876.000000 113.89797407 22.95212340 31.09688568 0.00000000 0.00000000 0.00000000 0.00000000 578.83123208 584.34235478
1487262877.000000 113.89793680 22.95212483 31.11053467 0.00000000 0.00000000 0.00000000 0.00000000 582.65715899 588.16830603
1487262889.000000 113.89788120 22.95208947 31.33976555 0.00000000 0.00000000 0.00000000 0.00000000 589.57513599 595.09007983
1487262890.000000 113.89784979 22.95209533 31.39709473 0.00000000 0.00000000 0.00000000 0.00000000 592.86049308 598.37593708
1487262891.000000 113.89781402 22.95210071 31.48812866 0.00000000 0.00000000 0.00000000 0.00000000 596.57741833 602.09397695
1487262892.000000 113.89777334 22.95210717 31.51174927 0.00000000 0.00000000 0.00000000 0.00000000 600.81057153 606.32719605
1487262893.000000 113.89773194 22.95211513 31.46258736 0.00000000 0.00000000 0.00000000 0.00000000 605.14763467 610.66453781
1487262894.000000 113.89768907 22.95212514 31.34831810 0.00000000 0.00000000 0.00000000 0.00000000 609.68106868 615.19941173
1487262895.000000 113.89764856 22.95213778 31.18235207 0.00000000 0.00000000 0.00000000 0.00000000 614.06604575 619.58752848
1487262896.000000 113.89760675 22.95215450 30.82954025 0.00000000 0.00000000 0.00000000 0.00000000 618.73671294 624.27150202
1487262897.000000 113.89756881 22.95217473 30.71169281 0.00000000 0.00000000 0.00000000 0.00000000 623.22613130 628.76246686
1487262898.000000 113.89753971 22.95218846 30.58438110 0.00000000 0.00000000 0.00000000 0.00000000 626.57563754 632.11439173
1487262899.000000 113.89751037 22.95220110 30.36442566 0.00000000 0.00000000 0.00000000 0.00000000 629.89415648 635.44019214
1487262900.000000 113.89748047 22.95221365 30.22130203 0.00000000 0.00000000 0.00000000 0.00000000 633.26121073 638.81028690
1487262901.000000 113.89744758 22.95222758 29.89959526 0.00000000 0.00000000 0.00000000 0.00000000 636.97048414 642.53348505
1487262902.000000 113.89741196 22.95224556 29.71043777 0.00000000 0.00000000 0.00000000 0.00000000 641.13098672 646.69828544
1487262903.000000 113.89737425 22.95226353 29.50765419 0.00000000 0.00000000 0.00000000 0.00000000 645.48021940 651.05224296
1487262904.000000 113.89733793 22.95228146 29.28901863 0.00000000 0.00000000 0.00000000 0.00000000 649.70139437 655.27907625
1487262905.000000 113.89730455 22.95230027 29.03952217 0.00000000 0.00000000 0.00000000 0.00000000 653.70947919 659.29491893
1487262906.000000 113.89727100 22.95232013 28.36429405 0.00000000 0.00000000 0.00000000 0.00000000 657.79283704 663.43372846
1487262907.000000 113.89723226 22.95233870 27.86065483 0.00000000 0.00000000 0.00000000 0.00000000 662.26705787 667.93620605
1487262908.000000 113.89718743 22.95235295 27.37101173 0.00000000 0.00000000 0.00000000 0.00000000 667.12762600 672.82137472
1487262909.000000 113.89714573 22.95236734 26.92248154 0.00000000 0.00000000 0.00000000 0.00000000 671.69140934 677.40714594
1487262910.000000 113.89710609 22.95238211 26.49332047 0.00000000 0.00000000 0.00000000 0.00000000 676.07422170 681.81091972
1487262911.000000 113.89705350 22.95237192 26.01865959 0.00000000 0.00000000 0.00000000 0.00000000 681.58481432 687.34191727
1487262912.000000 113.89700447 22.95235795 25.59485054 0.00000000 0.00000000 0.00000000 0.00000000 686.84542367 692.61957061
1487262913.000000 113.89695949 22.95234350 25.19211578 0.00000000 0.00000000 0.00000000 0.00000000 691.72860092 697.51932728
1487262914.000000 113.89692142 22.95233387 24.78995514 0.00000000 0.00000000 0.00000000 0.00000000 695.77563004 701.58628902
1487262915.000000 113.89688701 22.95232584 24.40335846 0.00000000 0.00000000 0.00000000 0.00000000 699.41475421 705.24589033
1487262916.000000 113.89685678 22.95231934 24.02857208 0.00000000 0.00000000 0.00000000 0.00000000 702.59854704 708.45166663
1487262917.000000 113.89682999 22.95231391 23.67745399 0.00000000 0.00000000 0.00000000 0.00000000 705.41105728 711.28600919
1487262918.000000 113.89680957 22.95231016 23.34658241 0.00000000 0.00000000 0.00000000 0.00000000 707.54575936 713.44620107
1487262919.000000 113.89679170 22.95230725 23.03395081 0.00000000 0.00000000 0.00000000 0.00000000 709.40698952 715.33350502
1487262920.000000 113.89677689 22.95230679 22.73652267 0.00000000 0.00000000 0.00000000 0.00000000 710.92654193 716.88189226
1487262920.000000 113.89677689 22.95230679 22.73652267 0.00000000 0.00000000 0.00000000 0.00000000 710.92654193 716.88189226
1487262921.000000 113.89676508 22.95230748 22.46476364 0.00000000 0.00000000 0.00000000 0.00000000 712.13973250 718.12514780
1487262922.000000 113.89675971 22.95231040 22.22418976 0.00000000 0.00000000 0.00000000 0.00000000 712.77888378 718.80807542
1487262922.000000 113.89675971 22.95231040 22.22418976 0.00000000 0.00000000 0.00000000 0.00000000 712.77888378 718.80807542
1487262923.000000 113.89675352 22.95231339 22.00056267 0.00000000 0.00000000 0.00000000 0.00000000 713.49477496 719.55808160
1487262925.000000 113.89672760 22.95231313 21.49680901 0.00000000 0.00000000 0.00000000 0.00000000 716.15393766 722.26453943
1487262926.000000 113.89671385 22.95231275 21.36440277 0.00000000 0.00000000 0.00000000 0.00000000 717.56436835 723.68117140
1487262928.000000 113.89672471 22.95232292 21.01046181 0.00000000 0.00000000 0.00000000 0.00000000 719.14814949 725.30401980
1487262928.000000 113.89672471 22.95232292 21.01046181 0.00000000 0.00000000 0.00000000 0.00000000 719.14814949 725.30401980
1487262929.000000 113.89673058 22.95232452 21.03283691 0.00000000 0.00000000 0.00000000 0.00000000 719.77668592 725.93295437
1487262930.000000 113.89673566 22.95232154 20.75813293 0.00000000 0.00000000 0.00000000 0.00000000 720.39329490 726.60798689
1487262958.000000 113.89674510 22.95229252 23.57003593 0.00000000 0.00000000 0.00000000 0.00000000 723.75031899 730.98707461
1487262959.000000 113.89674699 22.95228337 23.55837822 0.00000000 0.00000000 0.00000000 0.00000000 724.78135455 732.01817607
1487262960.000000 113.89674909 22.95226872 23.66001511 0.00000000 0.00000000 0.00000000 0.00000000 726.41801369 733.65798801
1487262961.000000 113.89675005 22.95224936 23.76986885 0.00000000 0.00000000 0.00000000 0.00000000 728.56450243 735.80728598
1487262962.000000 113.89675018 22.95222854 23.90179062 0.00000000 0.00000000 0.00000000 0.00000000 730.87000692 738.11656169
1487262963.000000 113.89674962 22.95220471 24.03743172 0.00000000 0.00000000 0.00000000 0.00000000 733.50976767 740.75980502
1487262964.000000 113.89675029 22.95218219 24.22558022 0.00000000 0.00000000 0.00000000 0.00000000 736.00480947 743.26193081
1487262965.000000 113.89675295 22.95215038 24.47832489 0.00000000 0.00000000 0.00000000 0.00000000 739.53770149 746.80385203
1487262966.000000 113.89675768 22.95211621 24.72550392 0.00000000 0.00000000 0.00000000 0.00000000 743.35372881 750.62787634
1487262967.000000 113.89676172 22.95208254 24.95714760 0.00000000 0.00000000 0.00000000 0.00000000 747.10438909 754.38568306
1487262968.000000 113.89676654 22.95204657 25.30879784 0.00000000 0.00000000 0.00000000 0.00000000 751.11854284 758.41521010
1487262969.000000 113.89676997 22.95201101 25.54289818 0.00000000 0.00000000 0.00000000 0.00000000 755.07235085 762.37594246
1487262970.000000 113.89677353 22.95197615 25.73096657 0.00000000 0.00000000 0.00000000 0.00000000 758.95051759 766.25866662
1487262971.000000 113.89677539 22.95194542 25.92590332 0.00000000 0.00000000 0.00000000 0.00000000 762.35887015 769.67258923
1487262972.000000 113.89677709 22.95191582 26.11083984 0.00000000 0.00000000 0.00000000 0.00000000 765.64181924 772.96074315
1487262973.000000 113.89677753 22.95188684 26.30539131 0.00000000 0.00000000 0.00000000 0.00000000 768.85059865 776.17541507
1487262974.000000 113.89677586 22.95185938 26.48474503 0.00000000 0.00000000 0.00000000 0.00000000 771.89644314 779.22653559
1487262975.000000 113.89677340 22.95183308 26.55905151 0.00000000 0.00000000 0.00000000 0.00000000 774.82039580 782.15143227
1487262976.000000 113.89676980 22.95180787 26.74695015 0.00000000 0.00000000 0.00000000 0.00000000 777.63692660 784.97422374
1487262977.000000 113.89677320 22.95177952 26.94863129 0.00000000 0.00000000 0.00000000 0.00000000 780.79506566 788.13879600
1487262978.000000 113.89677987 22.95174898 27.19042206 0.00000000 0.00000000 0.00000000 0.00000000 784.24615293 791.59834309
1487262979.000000 113.89678852 22.95171648 27.45178223 0.00000000 0.00000000 0.00000000 0.00000000 787.95330982 795.31470172
1487262980.000000 113.89680001 22.95168301 27.73892021 0.00000000 0.00000000 0.00000000 0.00000000 791.84224272 799.21422057
1487262981.000000 113.89680906 22.95165158 28.54472733 0.00000000 0.00000000 0.00000000 0.00000000 795.44437335 802.90538166
1487262982.000000 113.89681579 22.95162134 29.03568077 0.00000000 0.00000000 0.00000000 0.00000000 798.86371950 806.35979382
1487262983.000000 113.89682847 22.95159067 29.40190506 0.00000000 0.00000000 0.00000000 0.00000000 802.50074583 810.01521182
1487262984.000000 113.89683835 22.95156051 29.70394897 0.00000000 0.00000000 0.00000000 0.00000000 805.99079707 813.51830877
1487262985.000000 113.89684435 22.95153147 29.95081711 0.00000000 0.00000000 0.00000000 0.00000000 809.26582818 816.80263101
1487262986.000000 113.89684573 22.95150070 30.17620850 0.00000000 0.00000000 0.00000000 0.00000000 812.67544680 820.21969121
1487262987.000000 113.89684699 22.95146887 30.38536835 0.00000000 0.00000000 0.00000000 0.00000000 816.20301291 823.75345274
1487262988.000000 113.89685052 22.95143787 30.60795784 0.00000000 0.00000000 0.00000000 0.00000000 819.65528176 827.21289002
1487262989.000000 113.89684179 22.95140290 30.82846642 0.00000000 0.00000000 0.00000000 0.00000000 823.62975602 831.19347662
1487262990.000000 113.89683449 22.95137117 31.07203865 0.00000000 0.00000000 0.00000000 0.00000000 827.22223456 834.79420286
1487262991.000000 113.89682839 22.95134129 31.25362206 0.00000000 0.00000000 0.00000000 0.00000000 830.59069068 838.16754974
1487262992.000000 113.89682365 22.95131499 31.49306488 0.00000000 0.00000000 0.00000000 0.00000000 833.54385643 841.13040661
1487262993.000000 113.89681919 22.95129175 31.72730827 0.00000000 0.00000000 0.00000000 0.00000000 836.15681820 843.75384694
1487262994.000000 113.89681610 22.95127105 31.95774841 0.00000000 0.00000000 0.00000000 0.00000000 838.47102061 846.07949426
1487262995.000000 113.89681201 22.95124661 32.00928116 0.00000000 0.00000000 0.00000000 0.00000000 841.21073270 848.81969096
1487262996.000000 113.89681249 22.95123508 32.22408295 0.00000000 0.00000000 0.00000000 0.00000000 842.48830473 850.11519476
1487262997.000000 113.89681204 22.95122604 32.22067261 0.00000000 0.00000000 0.00000000 0.00000000 843.49064988 851.11754571
1487262998.000000 113.89681102 22.95121850 32.25650024 0.00000000 0.00000000 0.00000000 0.00000000 844.33178681 851.95944532
1487262998.000000 113.89681102 22.95121850 32.25650024 0.00000000 0.00000000 0.00000000 0.00000000 844.33178681 851.95944532
1487262999.000000 113.89680891 22.95121237 32.26933670 0.00000000 0.00000000 0.00000000 0.00000000 845.04486912 852.67264316
1487262999.000000 113.89680891 22.95121237 32.26933670 0.00000000 0.00000000 0.00000000 0.00000000 845.04486912 852.67264316
1487262999.000000 113.89680891 22.95121237 32.26933670 0.00000000 0.00000000 0.00000000 0.00000000 845.04486912 852.67264316
1487262999.000000 113.89680891 22.95121237 32.26933670 0.00000000 0.00000000 0.00000000 0.00000000 845.04486912 852.67264316
1487262999.000000 113.89680891 22.95121237 32.26933670 0.00000000 0.00000000 0.00000000 0.00000000 845.04486912 852.67264316
1487262999.000000 113.89680891 22.95121237 32.26933670 0.00000000 0.00000000 0.00000000 0.00000000 845.04486912 852.67264316
1487263000.000000 113.89680628 22.95121017 32.25592804 0.00000000 0.00000000 0.00000000 0.00000000 845.40782559 853.03584722
1487263000.000000 113.89680628 22.95121017 32.25592804 0.00000000 0.00000000 0.00000000 0.00000000 845.40782559 853.03584722
1487263000.000000 113.89680628 22.95121017 32.25592804 0.00000000 0.00000000 0.00000000 0.00000000 845.40782559 853.03584722
1487263001.000000 113.89680554 22.95121146 32.40888977 0.00000000 0.00000000 0.00000000 0.00000000 845.56939892 853.25834044
1487263003.000000 113.89680289 22.95120522 32.80290985 0.00000000 0.00000000 0.00000000 0.00000000 846.31200850 854.09900733
1487263009.000000 113.89679523 22.95118820 33.98640060 0.00000000 0.00000000 0.00000000 0.00000000 848.35481154 856.45987467
